Gene	Num
PRAMEF20	4
MFSD11	4
MTPAP	4
BTNL9	4
BTBD10	4
DCST2	4
CDC42BPG	4
IGKV3D-20	4
HPS1	4
CAPRIN1	4
AATK	4
FAM102A	4
FOXP2	4
CTR9	4
UPP1	4
CPVL	4
INVS	4
SLC20A1	4
CD1C	4
SH3TC1	4
TTLL3	4
ADAM32	4
KCNF1	4
CLSTN3	4
KRT6B	4
ALX4	4
COL20A1	4
NOMO2	4
ZNF226	4
CAPN11	4
FLRT2	4
RASGRP1	4
HDAC2	4
JPH1	4
ZNF101	4
HBS1L	4
TMEM117	4
MAGED2	4
SKIDA1	4
ZFP82	4
GYS2	4
GLS	4
OR10H4	4
FCRL1	4
TAAR1	4
ATP6V1A	4
SLC10A3	4
GPT2	4
BNIP5	4
IQCD	4
RIOX2	4
KYAT3	4
NEUROD1	4
CPNE4	4
KBTBD8	4
SNED1	4
RPS6KB1	4
OLA1	4
SEMA6C	4
STIL	4
ATXN2L	4
CERT1	4
SREK1	4
DDX24	4
TRIM51	4
ZNF669	4
THBS3	4
PPP1R32	4
NUP88	4
OSBPL6	4
NOX1	4
MICU3	4
OR4E2	4
DHRS4L2	4
KRT74	4
IKZF1	4
PRSS35	4
PPT2	4
WDR64	4
ZBTB6	4
DNAJB7	4
CSRNP3	4
MAP7D3	4
RBMS1	4
CERKL	4
SYTL3	4
PRDM13	4
ARVCF	4
SOX5	4
DPEP1	4
SLC26A5	4
POGLUT3	4
TNS2	4
JUN	4
DKK4	4
PSMD5	4
PRMT6	4
ACTA2	4
LRG1	4
PPP1R1A	4
MCMDC2	4
ERV3-1	4
UTP15	4
PUM1	4
LRRFIP1	4
CSDE1	4
ZNF433	4
TAAR5	4
FERD3L	4
PGAP4	4
SERINC1	4
KMT5A	4
PRKCH	4
AHRR	4
WIPF2	4
FIGNL1	4
SH3TC2	4
FLVCR1	4
INF2	4
ZNF442	4
PA2G4	4
NVL	4
PAK3	4
SUGP2	4
FGFR1	4
CALCR	4
FBXO11	4
ATP6V0B	4
SGCG	4
DPP8	4
HP1BP3	4
ITGB3BP	4
MARK3	4
AOPEP	4
OSBPL11	4
ISL1	4
ARHGAP15	4
MED25	4
ARSB	4
OR14C36	4
STK4	4
TMEM255A	4
TMC8	4
AFAP1L2	4
UHRF2	4
OR4C16	4
MTDH	4
LGR5	4
FLT3	4
RAB6C	4
TRIM32	4
AOC3	4
CD93	4
RCBTB2	4
SERINC3	4
CNPPD1	4
DPYSL2	4
ERCC3	4
IMPA2	4
SPRY1	4
FANK1	4
NFE2	4
ZNF81	4
TUBB1	4
TTC39A	4
ZKSCAN5	4
HTR1E	4
ACTR8	4
SORT1	4
TIPARP	4
FBXL4	4
NASP	4
CIZ1	4
KLC1	4
ANAPC7	4
SCMH1	4
OR52J3	4
ZFP28	4
OR13J1	4
PDPR	4
PIAS4	4
U2SURP	4
ZCWPW2	4
SLAMF7	4
RBM46	4
NPAS1	4
CDH15	4
SNTB1	4
ANKRD50	4
RPS5	4
TRMT9B	4
ALDH8A1	4
CHPT1	4
GLI1	4
PAPOLA	4
FOXP1	4
PPP1R12B	4
KANSL3	4
UBXN2A	4
TEAD4	4
BRIX1	4
DCST1	4
ECD	4
NBPF9	4
CHRNA4	4
MAT2A	4
TNFRSF11A	4
CKMT2	4
FCER1A	4
LANCL2	4
ERMARD	4
ACSBG2	4
E2F8	4
ARHGAP36	4
STAU1	4
DRD5	4
PSMC3	4
ITGA9	4
RASGRP3	4
PLOD1	4
COPB1	4
DCAF13	4
ROPN1B	4
NPHS1	4
TRAT1	4
F2R	4
ZNF98	4
RELCH	4
RIPOR2	4
ZSWIM5	4
ERO1A	4
CD72	4
STK17B	4
LIMK2	4
PRKAA1	4
DGKE	4
ARHGEF25	4
RABGAP1L	4
SLC16A6	4
AGBL4	4
OR2L8	4
PXYLP1	4
HPD	4
GP1BA	4
GSDME	4
PSG3	4
EIF2S2	4
CRYGC	4
PADI1	4
PDYN	4
FBXL7	4
RORC	4
MOS	4
ZNF26	4
CRX	4
ZNF595	4
TNFSF4	4
SLC5A7	4
ZUP1	4
ATXN7	4
GAD1	4
KCNG1	4
HOOK2	4
RASSF10	4
HSP90AA1	4
ERCC6L2	4
USP5	4
GALNT14	4
OR4Q3	4
ATP12A	4
PRPF4	4
PKD2L1	4
PRUNE1	4
TNIP3	4
MCMBP	4
FBXO34	4
ITGAM	4
FARSA	4
MCRS1	4
BAX	4
NAT9	4
EHD3	4
ASPHD2	4
ECT2	4
WDTC1	4
CLCN5	4
SLC6A14	4
POGLUT2	4
OR56A3	4
ZNF846	4
ZNF114	4
LIN9	4
MMP3	4
JADE1	4
GABRQ	4
DIXDC1	4
GPALPP1	4
STAC	4
DKC1	4
ZFX	4
EPYC	4
LHX2	4
TBC1D16	4
FBXO24	4
ASTL	4
PEX13	4
CBX5	4
GRIN2D	4
RAD18	4
CYLD	4
TSPYL4	4
COL6A5	4
ZNF319	4
EGR2	4
APLNR	4
UNC93B1	4
SMTNL1	4
CHST1	4
UBR7	4
HTR2A	4
AURKA	4
ZNF224	4
DLG3	4
PRKCA	4
MYO1B	4
RXRA	4
ITGB5	4
RACK1	4
ACSL6	4
BFSP1	4
PKP3	4
C19orf44	4
SMAP1	4
GRK7	4
MELK	4
STX3	4
RAB21	4
POTEH	4
DGCR2	4
MC3R	4
PLEKHA1	4
BMT2	4
HAL	4
ELF1	4
NBPF1	4
HMGCS1	4
SEPTIN4	4
ATOH1	4
ST8SIA4	4
CTNNBL1	4
IDH1	4
PMEPA1	4
HCLS1	4
IQSEC1	4
P2RY13	4
GBP6	4
LINGO1	4
ZNF283	4
IARS2	4
FOXN1	4
IGFN1	4
INTS13	4
PPP4R2	4
CFAP53	4
ZNF804A	4
USP51	4
PIK3R6	4
DYRK1B	4
MID2	4
NAPA	4
SLFN11	4
CD4	4
PTCH2	4
CYB5R1	4
LMCD1	4
SLC25A2	4
ASB9	4
OR4S1	4
FAM219A	4
RSRC2	4
HMGB3	4
KIF7	4
PCSK2	4
RPS6KB2	4
ELOVL5	4
RBM39	4
ST8SIA6	4
CABYR	4
CHRM3	4
LRRC4B	4
UPF1	4
IFNA2	4
SEPTIN6	4
PLCD1	4
CDC37	4
NFATC2	4
ACSM5	4
MTFR1	4
ZNF14	4
CFHR4	4
CLCNKB	4
KRTAP10-4	4
BTAF1	4
METAP1D	4
NUFIP2	4
CCDC85A	4
IPO13	4
EIPR1	4
RAD54L	4
LMAN2	4
ETF1	4
FAM131B	4
UVRAG	4
NT5E	4
TAF7L	4
VSIG8	4
DGKB	4
FCN1	4
CYTIP	4
ITGA5	4
KLB	4
OR10G9	4
MCOLN2	4
SMYD1	4
SPATA1	4
PSPC1	4
RIN2	4
RFWD3	4
NR5A2	4
GPD1	4
PPTC7	4
HSPH1	4
MEOX2	4
ACHE	4
GFRA2	4
IGHA1	4
CCR7	4
SSH1	4
CSGALNACT2	4
FDFT1	4
FHOD1	4
DLG2	4
RND3	4
CCNF	4
FATE1	4
POU6F2	4
CCNL2	4
WWC2	4
GET3	4
MMUT	4
CASQ1	4
GLUL	4
DNASE1L3	4
NLGN1	4
ZNF485	4
NSFL1C	4
SLC9A7	4
TNS4	4
LPCAT1	4
TRERF1	4
OTX2	4
CHRNA5	4
KIF2C	4
ZFP36L2	4
PGM2	4
ALLC	4
UBE3A	4
CRISPLD1	4
CAV1	4
FAR1	4
ZNF500	4
KDM7A	4
MMRN2	4
CHTF18	4
CLEC1A	4
MRPL20	4
XKR3	4
RAD51C	4
IFT80	4
CALCRL	4
EPHX3	4
MGAT5	4
APC2	4
OR5AK2	4
TRPM5	4
TACC1	4
SMAD3	4
NOL12	4
TMC7	4
ZNF443	4
NKAIN2	4
OGN	4
PDRG1	4
OR5AU1	4
PLCXD3	4
SLC10A5	4
GBP3	4
FYB2	4
CYP46A1	4
MARCHF6	4
RASSF4	4
SRPK2	4
TRIB2	4
REG1B	4
KIR3DL1	4
PGBD5	4
KCNQ1	4
ZNF223	4
LONRF1	4
SLC6A8	4
FCMR	4
SGCB	4
NMT2	4
SPATA16	4
UBXN7	4
PTDSS2	4
HFM1	4
AKAP8	4
AIFM1	4
USP11	4
ATP6V0A4	4
PAFAH1B1	4
EYA4	4
PACSIN1	4
WASL	4
OR5AS1	4
TTLL6	4
GPR12	4
CIAO2A	4
SLC17A2	4
OTC	4
C8A	4
CCDC142	4
BTNL8	4
DCLK1	4
EPX	4
OR2F1	4
OR5H2	4
KRT73	4
PDZD4	4
CSRNP2	4
ADAMTSL4	4
CYP4B1	4
TGFBR1	4
FTO	4
PTPRN	4
PLA1A	4
GPATCH3	4
ANXA6	4
GFAP	4
SPI1	4
KIF3C	4
SLFN5	4
CLU	4
G6PC2	4
ABI1	4
KATNAL1	4
RBMXL1	4
EPS8L1	4
FAM166A	4
VPS4A	4
VWC2L	4
NSL1	4
NFKB1	4
QRICH1	4
ACOT11	4
RAB3IP	4
PIAS2	4
DLX5	4
USP33	4
LARP4	4
STK35	4
OR2T1	4
RASA1	4
SYK	4
TNFRSF11B	4
EBF2	4
TYRO3	4
C17orf80	4
RPL10	4
ADGRD1	4
TRMT61B	4
G6PD	4
FLT3LG	4
FBP1	4
SCML4	4
TSGA13	4
IL18RAP	4
DGKH	4
SAXO1	4
ULBP2	4
MAP9	4
GALNT1	4
NOL10	4
KLHL20	4
FRMPD3	4
MAZ	4
CHIA	4
SNF8	4
MFHAS1	4
ASB5	4
IPP	4
OR10Q1	4
RRN3	4
DIAPH3	4
POC5	4
GMDS	4
DENND2C	4
EDDM3A	4
GFOD2	4
SCYL1	4
NGEF	4
TRAM2	4
BAG6	4
CCDC18	4
STX1A	4
FAM117B	4
DNAJC16	4
DHPS	4
CFAP92	4
MINAR1	4
H2AZ1	4
RNF14	4
OR13C4	4
CCT2	4
FNTB	4
ENPP5	4
VAC14	4
OR4C13	4
BARHL2	4
POLR3C	4
EIF2B5	4
PLEKHG6	4
CBFA2T2	4
SLC5A6	4
TAAR6	4
GGT1	4
CTNNAL1	4
S1PR3	4
ZNF567	4
BPIFC	4
TEAD2	4
PSMD6	4
STXBP3	4
KCTD18	4
SERPINA4	4
PRKACG	4
SPINDOC	4
SPATS1	4
ZFYVE19	4
PARPBP	4
AIM2	4
TOX2	4
FRMD5	4
ANGPTL3	4
SLC30A9	4
PPM1D	4
SNX15	4
ALPL	4
RGS6	4
FBXW4	4
PSIP1	4
SF3B4	4
STUB1	4
MGAT4C	4
LRRC15	4
TMEM87A	4
EDN1	4
STAM2	4
HYAL2	4
TNFRSF8	4
EIF2AK3	4
GDI1	4
PHTF2	4
BRCC3	4
KLK13	4
HKDC1	4
ACVRL1	4
ZNF836	4
IL10RB	4
PNPLA7	4
SOX30	4
NAIF1	4
THAP9	4
SCAI	4
AWAT1	4
GTF2H3	4
RXRG	4
CEP78	4
TPM1	4
PPP2CB	4
MEF2C	4
OPLAH	4
CD200R1	4
GPR141	4
CD96	4
TCTN1	4
COASY	4
ZNF35	4
ALDH3B2	4
ITIH4	4
R3HDM1	4
TUBA3C	4
HTRA1	4
CIR1	4
AGBL2	4
PPAT	4
CATSPER4	4
SLC25A41	4
PANX1	4
MBOAT7	4
OR2M7	4
FAM98B	4
STN1	4
CCL20	4
TROAP	4
CYP39A1	4
TM9SF3	4
ZNF382	4
PHF24	4
BSDC1	4
SMPDL3A	4
APBB1IP	4
PLEKHA5	4
ZNF521	4
SLC7A6OS	4
ZC3HC1	4
LRTM1	4
HCN4	4
HSD11B1	4
ELOVL4	4
OR52B2	4
F9	4
MRI1	4
RSPO2	4
SIGLEC12	4
PTGS1	4
XRCC6	4
OR4X2	4
DPP3	4
DDR1	4
SPRTN	4
DCBLD1	4
ESS2	4
PIBF1	4
AVIL	4
ZNF79	4
MRPL38	4
LENG1	4
RGS14	4
LUZP2	4
TMC3	4
MAN2C1	4
DPAGT1	4
GABRA5	4
BCL11B	4
CLPTM1L	4
OMA1	4
SLC39A5	4
ZIK1	4
ZNF75A	4
CHRND	4
PRICKLE1	4
BTN2A1	4
MMP14	4
TRIM6-TRIM34	4
EOLA2	4
GPR153	4
KRI1	4
ADGRF1	4
CHRNA10	4
FILIP1L	4
GANC	4
SF1	4
SLC9A3	4
NET1	4
CASP1	4
SLC36A2	4
KLF11	4
PYROXD2	4
MIPEP	4
ZNF157	4
UEVLD	4
NARS2	4
ZNF552	4
CELF2	4
PDZD8	4
TSPAN1	4
KRT9	4
COG3	4
MAGEB18	4
PIGO	4
MME	4
HIRIP3	4
TBC1D9	4
PARP15	4
RECK	4
FBXO25	4
RIMBP3	4
FAM155A	4
SUCLA2	4
HNRNPR	4
C20orf194	4
SEC13	4
CDK5RAP1	4
TDRD7	4
TEX13A	4
CD55	4
SLC38A7	4
MAP3K3	4
PCDHGA10	4
RTF1	4
CUL2	4
OR8K3	4
DNAJB13	4
OR10A7	4
RFFL	4
GPR39	4
RPAP2	4
CRP	4
CLASRP	4
SPNS1	4
NLRP13	4
OR6K6	4
KLHL8	4
PRLR	4
ACTR3B	4
ZNF501	4
CHRNA3	4
CLUAP1	4
ITGAE	4
PPP2R3B	4
APOOL	4
ZNF483	4
MN1	4
RAPGEF3	4
TENT5D	4
PRC1	4
MLF1	4
GAS6	4
P2RY8	4
CX3CR1	4
PSG4	4
ST14	4
MFSD3	4
HCAR3	4
RPAP3	4
C2CD6	4
INTS12	4
AARS2	4
ZNF282	4
PDHA2	4
CCDC141	4
FAM9A	4
SNX19	4
FARP1	4
NPR1	4
CLEC4M	4
ZNF512	4
ZNF117	4
H4C4	4
PHYKPL	4
CASP5	4
MAPK15	4
NUMBL	4
PNLIPRP3	4
EIF2AK1	4
PKNOX1	4
IRF3	4
DPY19L1	4
MX2	4
PODN	4
HMGB4	4
STAMBPL1	4
PPP1R21	4
NOL4L	3
GCLC	3
DEF6	3
PTPRS	3
TBX15	3
SPATA5L1	3
GRXCR2	3
EIF1AX	3
CD34	3
ENTPD4	3
CTSA	3
GIMAP4	3
MCM3	3
PGD	3
CHRD	3
SLC2A10	3
CYBRD1	3
ELP5	3
TRIM2	3
OPRM1	3
SLC7A7	3
SPP2	3
ZNF492	3
ATIC	3
LRPAP1	3
MAGEA10	3
PADI4	3
ZKSCAN8	3
METTL23	3
TMX3	3
ADAMTS6	3
SMNDC1	3
ZNF169	3
PWWP2A	3
OR5AN1	3
MAB21L3	3
KLK9	3
CDC37L1	3
AWAT2	3
LUC7L3	3
HPS5	3
QSOX1	3
ACTR5	3
AUNIP	3
EFHB	3
CPN1	3
SLC5A9	3
MYO1D	3
PRAME	3
TTC38	3
KLF10	3
DRD2	3
ILK	3
PJVK	3
EPS15L1	3
EZHIP	3
ARHGAP27	3
CAPN3	3
FSIP1	3
TAT	3
DPP9	3
AHCYL2	3
SLC2A3	3
TUBB8	3
FAM161B	3
AHCY	3
TMEM190	3
SDCBP2	3
CHRFAM7A	3
TTLL8	3
KLK11	3
RRAGD	3
JAML	3
KLHL11	3
PELI3	3
CD8A	3
CNGB1	3
XYLT2	3
FBXO40	3
AC011462.1	3
PCSK6	3
BCL2L13	3
THNSL2	3
B4GALNT3	3
MED27	3
PTAR1	3
RPH3AL	3
PDE6B	3
MUC3A	3
PHF14	3
WDR36	3
GRHL1	3
ADGRG6	3
IFIT2	3
BTN3A2	3
VIPR2	3
SLC37A1	3
DNMT3B	3
LRTM2	3
H2AC20	3
PANX3	3
BRD9	3
PORCN	3
ZCCHC7	3
SLC10A6	3
ACADVL	3
FNDC11	3
CCN2	3
H2AC14	3
GPC2	3
CLEC4E	3
PALMD	3
ARHGAP33	3
UQCRC2	3
HEMK1	3
CSHL1	3
TRIM3	3
ZPBP	3
SLU7	3
OR51B6	3
ZNF20	3
TTF1	3
DQX1	3
HRH4	3
KATNA1	3
WNT2B	3
AMZ1	3
MYOT	3
HEPACAM	3
ZNF23	3
IL33	3
ZNF257	3
TSNAX	3
EDC4	3
C2CD2L	3
ZNF577	3
C16orf70	3
C10orf88	3
NEU1	3
SNAP47	3
NSUN2	3
SEC14L3	3
COMMD10	3
MTF2	3
TMPRSS4	3
LZTS2	3
HADHB	3
ASAP3	3
POLM	3
SOX2	3
FAM217A	3
ATP8A1	3
SOX10	3
SPRYD3	3
RABL2B	3
SLC25A4	3
HSF2BP	3
MCM2	3
MYSM1	3
NIBAN1	3
CAMK2B	3
C1R	3
TAF1B	3
IL15	3
RGS16	3
DCN	3
DCPS	3
RPUSD4	3
CSAD	3
CELF1	3
ARR3	3
MAVS	3
ARHGAP10	3
SRL	3
NPEPPS	3
SLC13A4	3
FOXD4L3	3
EML2	3
ZNF713	3
BRD1	3
ACSM4	3
SLC28A1	3
KCNK5	3
TRMT112	3
TKT	3
SSX1	3
GRIK4	3
CTSV	3
FGD3	3
SULT1C2	3
FBXO3	3
GRAMD1A	3
RBBP5	3
CCNYL1	3
RIOK2	3
MYOC	3
DLL1	3
GGPS1	3
KCNV2	3
UGT2B7	3
LTF	3
CEACAM18	3
ITPRIP	3
ESCO2	3
PRAMEF19	3
LYSMD4	3
PSMD12	3
H3-3A	3
OR8B2	3
GLRA3	3
TATDN2	3
BSX	3
KCNIP4	3
CAPS	3
PSD	3
GUCY1B1	3
WDR26	3
GHR	3
CASP3	3
FKBP5	3
CYRIA	3
HCFC1R1	3
SLC38A3	3
HOXA11	3
HVCN1	3
GTDC1	3
PPP1R3B	3
GHSR	3
KDM1A	3
IL1RN	3
BEX3	3
CD300LF	3
STIP1	3
AS3MT	3
TCEAL3	3
POLR3E	3
GTF3C3	3
ZSWIM1	3
FAM172A	3
NTNG2	3
ACSL3	3
PABPC1L	3
PTGES3	3
HPX	3
JAKMIP2	3
PIH1D2	3
SLC27A1	3
NUGGC	3
BACH1	3
NR3C1	3
NSUN3	3
IQCE	3
CHI3L2	3
KLK1	3
SAFB	3
OR10T2	3
DSG1	3
CCN3	3
SDC2	3
LGALS14	3
PGM1	3
METTL18	3
TMEM53	3
TUBA3E	3
ZNF630	3
DHX16	3
ADH7	3
CNNM4	3
PNMA2	3
PLEK2	3
WARS2	3
PDCL2	3
KRT6C	3
CORO7	3
PLPPR1	3
H2AC12	3
SPACA7	3
RBMXL2	3
FST	3
VSIG1	3
FAR2	3
DDX58	3
APOA1	3
CCDC183	3
KCNJ3	3
DDHD2	3
NOP58	3
H2AC8	3
MTREX	3
MGAT3	3
PRB3	3
DIPK1C	3
MIPOL1	3
KBTBD3	3
ZNF519	3
SLC39A4	3
OR11G2	3
SRSF4	3
HSF1	3
ZNF654	3
OR51B4	3
GNA13	3
MRTFA	3
ZNF33A	3
B3GLCT	3
MACROH2A2	3
MRFAP1	3
MCAM	3
ANKRD49	3
CYP3A4	3
OR1M1	3
LIPG	3
BRICD5	3
TMIGD2	3
RAB11FIP2	3
ZNF341	3
LYPD4	3
CNTFR	3
NDUFB9	3
SNX2	3
GRM4	3
PSMD4	3
SPHK2	3
TP53INP1	3
HTR1B	3
P4HA1	3
USP6NL	3
PAGE3	3
ZNF133	3
MSH4	3
SLC34A3	3
SH3D21	3
CCNK	3
SLC28A2	3
DENND1C	3
CD38	3
NRG1	3
SEPTIN1	3
RBM42	3
UNC45A	3
MICALL2	3
TBC1D22A	3
TACR2	3
RAD23B	3
BCDIN3D	3
FBLN1	3
EIF3B	3
HS3ST5	3
ITGA7	3
RFPL1	3
ZNF248	3
TMEM38B	3
TTC9C	3
CCNE2	3
ITLN2	3
RNF34	3
OR6T1	3
PAGE2	3
KRT75	3
TSNARE1	3
CAMK2A	3
KRT86	3
CDCA7L	3
SLF2	3
WIPI1	3
MDM4	3
TMOD4	3
MICB	3
ELMO2	3
CALCOCO2	3
OPRK1	3
CRYL1	3
ELAC2	3
PCDHB3	3
ASTE1	3
ENTPD2	3
VEGFD	3
TUBB4B	3
RS1	3
TMEM79	3
SEMA4G	3
DEFB113	3
GIMAP6	3
ZXDC	3
CLNK	3
JAKMIP1	3
TACC3	3
ITGB1BP2	3
MTMR7	3
SMAD1	3
ZNF559	3
GLT6D1	3
PXMP4	3
PIEZO2	3
ZNF48	3
FPR3	3
GPR22	3
UNC50	3
PRR23B	3
SLC6A13	3
CSPG5	3
DMC1	3
PSMC6	3
CEP97	3
IL17RE	3
NCKAP5L	3
TRIB1	3
SLC8A2	3
WDR81	3
TADA2A	3
TRMT12	3
PLEKHM3	3
PTPRR	3
ZWILCH	3
BRINP2	3
MATK	3
GNL3	3
LPCAT2	3
OR2AK2	3
GFOD1	3
SH3GLB2	3
DNAI4	3
FN3KRP	3
DYNC1LI2	3
IFT81	3
KRT7	3
MMP28	3
MCTP1	3
DCTN2	3
TRPC4AP	3
TMEM260	3
TMEM80	3
INTS10	3
POLR1C	3
CLCA4	3
NPDC1	3
EOGT	3
ABI2	3
TEX9	3
PTPDC1	3
ATP4B	3
APOBEC3G	3
LCP2	3
TMEM169	3
WBP11	3
ULBP1	3
TRAV41	3
CBLL2	3
CA5A	3
SV2B	3
TMEM97	3
GLI4	3
TMPRSS11A	3
TEX264	3
RRP12	3
PUS7L	3
HS6ST3	3
RGPD2	3
BEST2	3
ZNF84	3
SLC38A2	3
RBBP9	3
PRMT2	3
CDK5	3
NIPAL1	3
NTN4	3
CA4	3
FUCA1	3
SEC23A	3
ANXA4	3
GDA	3
UGT1A9	3
EFL1	3
STK33	3
PES1	3
FAM9C	3
CLK1	3
HECTD2	3
CCDC12	3
EPB41L4B	3
NISCH	3
STOX2	3
OR6C76	3
NDFIP2	3
CAMK1G	3
LAMP2	3
DDX46	3
KHDRBS3	3
CCRL2	3
DENND10	3
DDX39A	3
SETMAR	3
ST8SIA3	3
SLC35B4	3
HEATR9	3
ZNF793	3
SWAP70	3
IL3RA	3
TMCO6	3
TWF1	3
POLA2	3
ZNF534	3
PGK2	3
NME8	3
AQP10	3
CBLC	3
POLK	3
PGLYRP2	3
TNFRSF10D	3
RARRES1	3
TMEM204	3
FOXP4	3
SIDT1	3
MFSD9	3
ACE2	3
SPRR2B	3
LACTB	3
SEMA6D	3
PDE7A	3
LOXL4	3
TBCK	3
GIP	3
KAT7	3
CD70	3
KLHL6	3
PRSS54	3
P2RX5	3
B4GALT3	3
GPR20	3
ALG10	3
IMPDH1	3
GPR1	3
PPM1H	3
SHISA4	3
RSPH10B	3
IDO2	3
ISLR2	3
H2BC3	3
STARD3	3
DTNB	3
USP2	3
TSNAXIP1	3
PRR11	3
CLIC6	3
ZNF266	3
PEG10	3
ZDHHC6	3
ABHD16A	3
TAB2	3
STK38	3
TRIM29	3
ACTL7A	3
LRRC45	3
ERF	3
HK2	3
TM6SF2	3
CDC6	3
CANT1	3
CRYBG2	3
C1orf127	3
FOXJ3	3
H4C11	3
PGRMC1	3
MTHFR	3
NAF1	3
SLC12A8	3
POC1B	3
MPO	3
XRN2	3
PNMA8B	3
OPRL1	3
IRAK4	3
IL17RA	3
ZBTB16	3
TCEA1	3
DDX49	3
SNX6	3
ILKAP	3
QTRT2	3
CHST15	3
RNF146	3
ADGRG3	3
PLEKHF2	3
PPM1J	3
TVP23C	3
EVI2B	3
TINAGL1	3
CCDC15	3
GFPT1	3
SNX17	3
PGAM4	3
ZNF254	3
EMILIN1	3
TBKBP1	3
ACAA2	3
L3MBTL2	3
BIRC2	3
ZBTB38	3
ETS1	3
CHIC2	3
CUX2	3
OR5K2	3
UCK2	3
BTBD11	3
NLK	3
TENT4A	3
MSTN	3
TKTL2	3
CDYL2	3
AKT2	3
CLTRN	3
OAS3	3
GNB3	3
ZNF230	3
GPR151	3
VPS26B	3
ZFP14	3
GOLGA6L9	3
ATG9A	3
HOXB9	3
RPL5	3
ACOX2	3
LGMN	3
SALL2	3
CWF19L2	3
MEGF9	3
SMARCD3	3
LDLRAD1	3
GABBR1	3
KLHL9	3
IL34	3
GOPC	3
XK	3
LRRC37B	3
ZNF568	3
BIRC3	3
IFRD1	3
LRRC47	3
TRIT1	3
PSG9	3
CC2D2B	3
PALM	3
TBL2	3
ZNF296	3
OR4K13	3
WRAP53	3
USH1G	3
SLC25A15	3
REXO2	3
USP49	3
LAYN	3
ZNF329	3
CYP51A1	3
KIF20A	3
GPAM	3
UBAC2	3
ANKRD27	3
PRRG1	3
WDR90	3
CDK1	3
CAMK4	3
ATF3	3
KLF4	3
CPE	3
ITGA2B	3
CEP57	3
HGFAC	3
HSD17B2	3
PCDHGC5	3
WNT16	3
FANCE	3
HIBCH	3
GOLGA8G	3
TAS1R2	3
NDUFA9	3
NEURL2	3
OR51E1	3
MATN4	3
SIGLEC11	3
ASPG	3
ZNF124	3
GK	3
CLCN2	3
LGALS1	3
TATDN3	3
HACD1	3
PRAMEF12	3
ZNF862	3
MFF	3
PHF21B	3
ARMC6	3
EIF4E2	3
SLC23A2	3
NYAP1	3
CPXCR1	3
TXNL1	3
ABHD15	3
TAX1BP1	3
FZD1	3
ZFYVE28	3
FAM114A1	3
SC5D	3
PYGL	3
COMMD2	3
ASIC5	3
PCSK1	3
ZBTB7B	3
CHRM5	3
REG3A	3
CDC14A	3
ASB13	3
EXOG	3
TRIM65	3
ZCCHC12	3
CTSO	3
AP5B1	3
ENC1	3
EDNRB	3
XRCC2	3
CLINT1	3
MOSPD2	3
APPBP2	3
AASS	3
PLEKHG3	3
NDUFAF5	3
GIMAP7	3
CDK15	3
IGHG4	3
GPAT4	3
SLC6A5	3
C1QTNF3	3
PRKCSH	3
PTGDS	3
HRH3	3
RBM47	3
HIBADH	3
P3H3	3
TCEAL2	3
LRRC34	3
FAM200A	3
LMBRD1	3
SEC14L5	3
OSR1	3
KRT36	3
GRM7	3
ACAP2	3
PPIAL4G	3
TMED2	3
OXCT1	3
DIPK2B	3
KCNMB2	3
AKAP1	3
SAP130	3
NECAP1	3
OR52H1	3
AREG	3
SPTLC1	3
OR5W2	3
AP3M2	3
SP110	3
SPDEF	3
H2AC17	3
ZCCHC4	3
ECM2	3
MRPL9	3
ZNF396	3
RAD51AP1	3
KLHL42	3
RUNDC3B	3
EXD1	3
CSNK2A1	3
SERPINA1	3
NADK2	3
IQCG	3
THAP7	3
CD33	3
ANKRD2	3
ICA1L	3
KPNA6	3
GGTLC1	3
CYP4F8	3
MIER1	3
CSF1R	3
SLC45A4	3
HYLS1	3
HSF5	3
NBPF3	3
PTN	3
FAM199X	3
ADAMTS15	3
PHYH	3
SRPX2	3
RPL3L	3
CYBB	3
MFAP1	3
RACGAP1	3
TFAP2B	3
TSKS	3
MUTYH	3
TBC1D24	3
LMAN1	3
NXN	3
CNBD2	3
IGKV1-5	3
ACSM3	3
TMEM161A	3
DSN1	3
CEACAM4	3
SLC25A43	3
KIAA1958	3
GPR55	3
INKA2	3
XCL1	3
FAM86B1	3
SERPINB11	3
ASIC1	3
COLQ	3
ZNF670	3
OR10H1	3
OR4F6	3
DIRAS2	3
ULK3	3
ENTPD5	3
ADAM10	3
APOF	3
SLC38A5	3
SIRT2	3
EDEM1	3
OXGR1	3
TUBA3D	3
AZI2	3
TBCEL	3
ADRA1A	3
KIRREL3	3
ZNF74	3
OR4A5	3
GPT	3
IKZF2	3
LRIG1	3
EXOC5	3
OR2J2	3
RANBP3L	3
STRN	3
PPP1R7	3
FOXA3	3
EYA1	3
INHA	3
TTC23	3
POLR1G	3
TMCO1	3
PITPNC1	3
MINPP1	3
CLEC4A	3
DPEP3	3
CD300LG	3
OR10G2	3
INPP5J	3
UAP1	3
HMGXB4	3
KCNC3	3
CYP4F22	3
AOC1	3
SPATA4	3
KRT18	3
PRKAR2A	3
RIOX1	3
SRSF2	3
C10orf120	3
FAM160B2	3
KLF17	3
ATP5F1A	3
FCRL2	3
STXBP1	3
CLEC17A	3
OSGEPL1	3
GALNT10	3
ADAM11	3
BHLHE41	3
PIK3IP1	3
MLLT3	3
FIBP	3
TPCN2	3
UTP3	3
BMP1	3
